signer,batch,label,source_folder,source_path,dest_path,status,shape,error
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_025.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_055_0E8FCBE2.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_026.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_056_ED18B388.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_027.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_057_EAD68466.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_028.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_058_DA7C605C.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_029.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_059_B729DCF2.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_030.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_060_BB308DFD.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_031.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_061_2D9F0897.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_032.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_062_DB2BBA91.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_033.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_063_D895D2BC.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_034.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_064_0566E053.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_035.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_065_AEEF4522.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_036.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_066_EAA36A44.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_037.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_067_10D16026.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_038.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_068_4A94A68F.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_039.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_069_F6CABB84.npy,copied,"(30, 225)",
MARIELLA,DIRECT,WATER,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\MARIELLA\recorded_features\fullsign225_manual5_team_features\recorded_features\fullsign225_manual5_team_features\WATER\MARIELLA_WATER_040.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\WATER\MARIELLA_DIRECT_WATER_070_062080F5.npy,copied,"(30, 225)",
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0001.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0002.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0003.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0004.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0005.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0006.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0007.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0008.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0009.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0010.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0011.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0012.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0013.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0014.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0015.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0016.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0017.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0018.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0019.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0020.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0021.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0022.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0023.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0024.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0025.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0026.npy,,skipped_unknown_label,,
CED,BATCH01_MANUAL16,,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\CED\batch_01_manual16\recorded_features\fullsign225_manual5_team_features\DOCTOR\manual_fullsign225_20260519_163251_seq0027.npy,,skipped_unknown_label,,
