path,meta_path,label,signer_id,recording_session,source_video,device_model,source,feature_version,feature_version_source,content_sha256,pose_presence_ratio,hand_presence_ratio,split
external_datasets\fsl_features\DEAF BLIND\fsl105_0_w38.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_0_w38.meta.json,DEAF BLIND,fsl105_0,clips/70/0.MOV,clips/70/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a38009873d99901ded91d9c541c3ac2b599c028f8ac7c1bda8d3beecff19cd84,1.0,1.0,test
external_datasets\fsl_features\DEAF BLIND\fsl105_0_w39.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_0_w39.meta.json,DEAF BLIND,fsl105_0,clips/70/0.MOV,clips/70/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,234d8bb8c00dc2fd35bcf1e22e8b9bb696627591c659fef4390066998cb2d6b4,1.0,1.0,test
external_datasets\fsl_features\DEAF BLIND\fsl105_0_w40.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_0_w40.meta.json,DEAF BLIND,fsl105_0,clips/70/0.MOV,clips/70/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,bf764884478ced2219af252d6eaca9f7c7e8e38a30fd4cd2276ece123caa5464,1.0,0.9,test
external_datasets\fsl_features\DEAF BLIND\fsl105_0_w41.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_0_w41.meta.json,DEAF BLIND,fsl105_0,clips/70/0.MOV,clips/70/0.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,1b527f11e0c146d427732c1c86cb178f220bcab223c8436389d9ba4d67d3f6d3,1.0,0.85,test
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w13.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w13.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8e64d75ee7d6062f8fd69e1dad256b4a33f5b13c81a956b9312ac82699d96efa,1.0,0.65,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w14.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w14.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,84b6fe6faf4e3d3ddc92d33ff8d57ffccf559e954cac7a26e25329d5ed8f37a2,1.0,0.9,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w15.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w15.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e927c3bbdf5081bd90dc310abd067332f847d1aebcfdeb20d44e1ff0b6e8a3dc,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w16.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w16.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8b8a196e95faa206fd4d2c3db9e616d356eb05a000853835c13fbedc4f662c0c,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w17.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w17.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0538f5a27f4ef0ab2e51db176953fbf372d80f7adaac5788d5052e02a29e85ae,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w18.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w18.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b5cc62926eebf5ebff1fcb7b4aa2d88cea29e726f59b78cd77987223724aa219,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w19.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w19.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b8ae52caec9b39e287ec67658a8ff716b2fdc6fe855d5634e16b525c68225aec,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w20.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w20.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,36b98e221c72ee5c41d9209527060b261612296c875608acb4d15a92be2d5433,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w21.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w21.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b220c4d07b65da510feb4f2a49d2d770ef90edf05ec38dd77fb237fa21d45120,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w22.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w22.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,eeec01f29ced282867bf40631dedbcf176a97fcef2ac21c2e939381cf06f10b2,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w23.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w23.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,20a56ec383f4b6215963fdce8796fe3f6120c02207174dea73e546a0cd19562c,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w24.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w24.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2407b9c979fc94ff303cc8327825ac66ac7dd94fcc4d592ab547d8f3d7f15d38,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w25.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w25.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,82fa9372c574d4aa2d2f8a6668a73371a2542370d83c732f095f6db12ecfca7d,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w26.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w26.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5f5089222206b4373900b6eefbe3295a5ef4542e3023f868b7851ccad4711e62,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w27.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w27.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,79732722e9459384eebbc45feb6f8c305a8984b897ab8f75f72acb9196878775,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w28.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w28.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,962dcd6b58a718707f90f72ce8154f6fd381c5897892f03ca9b675f630b2e9e8,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w29.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w29.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,7b7e1e43595472618c6ed3bf8a0cc455b1970d295faba71bb66781e5bfbf0373,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w30.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w30.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,edb6801359dc21e79b675608bc754731cd02ac221ef239d1e3f575335c859541,1.0,0.95,train
external_datasets\fsl_features\DEAF BLIND\fsl105_10_w31.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_10_w31.meta.json,DEAF BLIND,fsl105_10,clips/70/10.MOV,clips/70/10.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,515d4fcbfc7ebf9da8f4f67d9e930da48a9caf9bb3b0fc75ae1e47ab06cd5f2a,1.0,0.75,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w19.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w19.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,78d334a272a5bacda28921450e1a1ce09e0f2aa5183cfdddb1bd9f6eb9b1b10a,1.0,0.65,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w20.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w20.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,956f300829e7202763e948d2451cb333df2c89d4f3c7aee16b034dae132dca82,1.0,0.9,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w21.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w21.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c8604360261c789e3b934b4497f0c4f5aada878292e26b3498e02f221287924b,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w22.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w22.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,21993833b322addfd576a8d0adcd64364efe0dc00e2cdfdd31a9848d7d123bfd,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w23.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w23.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,30c826f370db6a185a9252bc3027cac5e43765094063c3ad330405b91703499b,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w24.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w24.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,57c0d859eda7bb3713bab22fa7c53e6c43677b1c37af8c1d3ec5f492bf1606a2,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w25.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w25.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,aa7356964a29ce857d02175bb86a55fbf25e875979d743050cfc9af6ba354a02,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w26.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w26.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,1f6163ea92d46943dceef5a24e07d036dce74e5fb48092135ac8c021611757e4,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w27.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w27.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,04a3ae2fbf76d9e8424a646dc1069dadeeebfcd14be5492cb08859345be615ab,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w28.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w28.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,85640f6f17d2f3ca3730aaf64712e81da3c8970a66945caf624723e6b8e7d673,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w29.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w29.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5644475e940c384744931f969ce5ad230306dffe8419bbe1989e90fc370c09eb,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w30.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w30.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,408a4a3015fecc23a9e8e6a40917ee00fe1f0f01aa20a9efd2a4b139101a34f9,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w31.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w31.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,1050879c5ba2af51fc143c6160525d1629ab5333d0d557f571c4bf69a8dafcb7,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w32.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w32.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2b3a34dfe3b4063e41de664247fbeadb466b60b7d43adb17a322f013b16879ed,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w33.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w33.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,7627b23a0f0785513fee5810273e18be6a57435b35597504c48db449af3396fb,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w34.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w34.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e686becb3fbb9786ef2a74a9f3fa678c7c6ebf7ac9e3527ab0b9f35711a826b7,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w35.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w35.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ed63990402729d863df1712932014fcab7107b4922205509e58630f483e2a4d0,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w36.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w36.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e091d96e1af3a59f6425fc11966761bc0bc862191b4ba6a2ff2027598e9ecfbe,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w37.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w37.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,4a545cfecd30406944e328d1d77656b21fd78225926b2d38cba10f26f0f4cc05,1.0,0.9,train
external_datasets\fsl_features\DEAF BLIND\fsl105_11_w38.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_11_w38.meta.json,DEAF BLIND,fsl105_11,clips/70/11.MOV,clips/70/11.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5eb1b0197438ab72d8c4515d4179aa1c845eefdd0bdefa252ebf07d034298d19,1.0,0.65,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w15.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w15.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,580068ed361f94a4c9ff54342fee2d03a04cc63fcb4bc13967e369104477a6f0,1.0,0.85,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w16.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w16.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b6fe9184e01231165a027236e0602d1c137a8140da96304c20db03a784c43399,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w17.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w17.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,599c0486a19bf3c488fe28ad6596e03595a79895dde46e2ef13bb0b21c0a65ad,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w18.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w18.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ffae81269378980b6cd84775b3b63623c17a34579bea1cd5bd08e960738137b8,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w19.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w19.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,28eb4f98eb7050c71ebb39bda58d39790676d77e3b1ef5b38928492e1f916719,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w20.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w20.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,f2fad20acd258837bf139d624924dc18b832e21eeac2e50dbe9af9c1e128e22e,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w21.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w21.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8a49f21e76290e12950a88526c4f5b2fce59a843fea26becead00b6e187439b4,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w22.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w22.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0f2040e77ff9a1de3f42657cdad42c008ac741102142e613b5c9a96d30e396c9,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w23.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w23.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ac0622df6cafe2e4fb91a25e966d1271cbf7f8b6f66df8db016ed750380f6348,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w24.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w24.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,6fa4bf5ac6340c374d5d2c4e19db5b0269c87373182cd64e32fddc78b04185b8,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w25.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w25.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,58e4d0779bf5dbbfc6caf085622ab3b122beeb882700eaab26497ece56f9eb07,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w26.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w26.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,72634b376b546274c02ee17e98934c69017884303500e51af73532f609564c8c,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w27.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w27.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0a86ea08c116f545d16e449f97c161f4059e0731d70b7108acac1f336fc388c4,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w28.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w28.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a19a2a0088801412593e8a9e851f5c4b3c19b520d8fb5eb42666345cf7cc5081,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w29.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w29.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,7501d287223cdaee3cda5804fc2dbd9c8c0700a9f73d2c042c6ffa7dd956a845,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w30.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w30.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,193b5c0f536881eb1b397db6d7915b02339399fb5c907f24a31234749128ab72,1.0,1.0,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w31.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w31.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2388cd524a34a39ce068efc859b4c154ce92b4ca08ae858820acecec0a48cfd6,1.0,0.9,train
external_datasets\fsl_features\DEAF BLIND\fsl105_12_w32.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_12_w32.meta.json,DEAF BLIND,fsl105_12,clips/70/12.MOV,clips/70/12.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,536cfe0a8f11fbc386fc2bf81297a56f04a9c57723ce13e2bee560657790c434,1.0,0.65,train
external_datasets\fsl_features\DEAF BLIND\fsl105_14_w15.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_14_w15.meta.json,DEAF BLIND,fsl105_14,clips/70/14.MOV,clips/70/14.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3431070db7070c0e35460fa424d044d93e0a326a180cecf872d11f49502ab48a,1.0,0.85,val
external_datasets\fsl_features\DEAF BLIND\fsl105_14_w16.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_14_w16.meta.json,DEAF BLIND,fsl105_14,clips/70/14.MOV,clips/70/14.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,acb6d3ab656f5821ba38f4a379e4bc96636fe8740af2983954b5f880cbdf7592,1.0,1.0,val
external_datasets\fsl_features\DEAF BLIND\fsl105_14_w17.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_14_w17.meta.json,DEAF BLIND,fsl105_14,clips/70/14.MOV,clips/70/14.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,23bd60624f534d3f74c86eeffb68c56525ef09e8a428876bf741f775542f2ef1,1.0,1.0,val
external_datasets\fsl_features\DEAF BLIND\fsl105_14_w18.npy,external_datasets\fsl_features\DEAF BLIND\fsl105_14_w18.meta.json,DEAF BLIND,fsl105_14,clips/70/14.MOV,clips/70/14.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c943178a2d5ef7af806701a21392403493f41f969c76c2de9c77c18c85bf5ac0,1.0,1.0,val
