video_path,label,total_frames,left_present_frames,right_present_frames,both_present_frames,left_presence_ratio,right_presence_ratio,both_presence_ratio,left_motion_total,right_motion_total,left_motion_mean,right_motion_mean,dominant_hand,non_dominant_presence_ratio,non_dominant_motion_ratio,classification
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\21.MOV,GOOD EVENING,243,82,67,65,0.337449,0.27572,0.26749,0.908119,0.873557,0.011495,0.013439,LEFT,0.27572,0.961941,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\3.MOV,FATHER,243,5,67,5,0.020576,0.27572,0.020576,0.039704,0.710882,0.009926,0.010937,RIGHT,0.020576,0.055852,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\4.MOV,MOTHER,243,25,69,25,0.102881,0.283951,0.102881,0.245923,0.774387,0.012296,0.011388,RIGHT,0.102881,0.317571,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\5.MOV,UNDERSTAND,243,34,81,34,0.139918,0.333333,0.139918,0.355801,1.319525,0.011477,0.016917,RIGHT,0.139918,0.269643,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\6.MOV,SUGAR,243,75,87,72,0.308642,0.358025,0.296296,0.834764,1.058223,0.011435,0.012598,RIGHT,0.308642,0.788836,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\7.MOV,SUNDAY,243,65,87,65,0.26749,0.358025,0.26749,0.505307,1.219365,0.008284,0.014516,RIGHT,0.26749,0.414402,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\8.MOV,MONDAY,243,57,75,56,0.234568,0.308642,0.230453,0.435525,1.007182,0.007777,0.013989,RIGHT,0.234568,0.432419,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\17\9.MOV,COUSIN,243,50,69,49,0.205761,0.283951,0.201646,0.458391,1.035142,0.009355,0.01545,RIGHT,0.205761,0.442829,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\0.MOV,DEAF BLIND,243,72,109,57,0.296296,0.44856,0.234568,0.851245,0.72793,0.013512,0.006867,LEFT,0.44856,0.855136,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\1.MOV,FEBRUARY,243,70,70,38,0.288066,0.288066,0.156379,0.582256,0.79621,0.010039,0.012064,RIGHT,0.288066,0.731284,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\10.MOV,YESTERDAY,243,41,99,41,0.168724,0.407407,0.168724,0.50121,0.724036,0.014741,0.007388,RIGHT,0.168724,0.692245,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\11.MOV,DON’T KNOW,243,47,96,47,0.193416,0.395062,0.193416,0.564613,0.92062,0.013771,0.009691,RIGHT,0.193416,0.613296,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\12.MOV,WEDNESDAY,243,52,99,52,0.213992,0.407407,0.213992,0.621807,0.847167,0.015166,0.008645,RIGHT,0.213992,0.733984,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\13.MOV,UNDERSTAND,243,49,95,49,0.201646,0.390947,0.201646,0.520856,0.751477,0.013355,0.007994,RIGHT,0.201646,0.69311,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\14.MOV,HARD OF HEARING,243,50,99,50,0.205761,0.407407,0.205761,0.654425,0.711035,0.01678,0.007255,RIGHT,0.205761,0.920384,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\15.MOV,NOVEMBER,243,123,102,101,0.506173,0.419753,0.415638,0.946234,0.54387,0.007885,0.005912,LEFT,0.419753,0.574773,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\16.MOV,BLIND,243,126,101,99,0.518519,0.415638,0.407407,1.152305,0.740244,0.009445,0.007711,LEFT,0.415638,0.642403,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\17.MOV,COLD,243,133,129,121,0.547325,0.530864,0.497942,1.329478,0.856847,0.010551,0.006694,LEFT,0.530864,0.644499,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\18.MOV,GREEN,243,126,115,111,0.518519,0.473251,0.45679,1.169481,0.931971,0.009665,0.008248,LEFT,0.473251,0.79691,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\19.MOV,IM FINE,243,114,96,93,0.469136,0.395062,0.382716,1.017713,0.672719,0.009252,0.007234,LEFT,0.395062,0.661011,TWO_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\2.MOV,JUNE,243,54,82,37,0.222222,0.337449,0.152263,0.697845,0.691503,0.014242,0.009099,LEFT,0.337449,0.990912,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\20.MOV,SEVEN,243,98,95,82,0.403292,0.390947,0.337449,1.274421,0.934547,0.014482,0.009942,LEFT,0.390947,0.733311,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\3.MOV,FATHER,243,84,70,44,0.345679,0.288066,0.18107,0.948909,0.681174,0.011861,0.01048,LEFT,0.288066,0.71785,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\4.MOV,MOTHER,243,62,67,34,0.255144,0.27572,0.139918,0.661856,0.80324,0.013237,0.012358,RIGHT,0.255144,0.823983,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\5.MOV,UNDERSTAND,243,85,109,85,0.349794,0.44856,0.349794,0.772561,0.766369,0.010301,0.007096,LEFT,0.44856,0.991985,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\6.MOV,SUGAR,243,76,106,76,0.312757,0.436214,0.312757,0.98993,1.083134,0.014347,0.010516,RIGHT,0.312757,0.91395,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\7.MOV,SUNDAY,243,62,98,61,0.255144,0.403292,0.251029,0.701111,0.920584,0.0123,0.009491,RIGHT,0.255144,0.761594,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\8.MOV,MONDAY,243,67,104,66,0.27572,0.427984,0.271605,0.687093,0.895504,0.011082,0.008694,RIGHT,0.27572,0.76727,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\18\9.MOV,COUSIN,243,61,95,53,0.251029,0.390947,0.218107,0.826183,1.091192,0.0153,0.01364,RIGHT,0.251029,0.757138,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\0.MOV,DEAF BLIND,243,0,76,0,0.0,0.312757,0.0,0.0,0.794844,0.0,0.010598,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\1.MOV,FEBRUARY,243,0,66,0,0.0,0.271605,0.0,0.0,0.647497,0.0,0.010117,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\10.MOV,YESTERDAY,243,0,73,0,0.0,0.300412,0.0,0.0,0.897305,0.0,0.012638,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\11.MOV,DON’T KNOW,243,0,104,0,0.0,0.427984,0.0,0.0,0.690034,0.0,0.006832,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\12.MOV,WEDNESDAY,243,0,88,0,0.0,0.36214,0.0,0.0,0.473981,0.0,0.005511,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\13.MOV,UNDERSTAND,243,0,83,0,0.0,0.341564,0.0,0.0,0.495007,0.0,0.006111,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\14.MOV,HARD OF HEARING,242,0,70,0,0.0,0.289256,0.0,0.0,0.486889,0.0,0.00716,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\15.MOV,NOVEMBER,242,0,78,0,0.0,0.322314,0.0,0.0,0.621267,0.0,0.008175,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\16.MOV,BLIND,243,0,91,0,0.0,0.374486,0.0,0.0,0.874679,0.0,0.009719,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\17.MOV,COLD,243,0,101,0,0.0,0.415638,0.0,0.0,0.891564,0.0,0.008916,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\18.MOV,GREEN,242,0,101,0,0.0,0.417355,0.0,0.0,0.96651,0.0,0.009763,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\19.MOV,IM FINE,242,0,89,0,0.0,0.367769,0.0,0.0,0.830048,0.0,0.009541,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\2.MOV,JUNE,243,0,67,0,0.0,0.27572,0.0,0.0,0.526877,0.0,0.008232,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\20.MOV,SEVEN,242,0,116,0,0.0,0.479339,0.0,0.0,1.083561,0.0,0.009422,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\3.MOV,FATHER,243,0,71,0,0.0,0.292181,0.0,0.0,0.692771,0.0,0.009897,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\4.MOV,MOTHER,243,24,105,23,0.098765,0.432099,0.09465,0.642458,1.256071,0.029203,0.012314,RIGHT,0.098765,0.511482,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\5.MOV,UNDERSTAND,243,0,70,0,0.0,0.288066,0.0,0.0,1.04353,0.0,0.015346,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\6.MOV,SUGAR,243,0,72,0,0.0,0.296296,0.0,0.0,0.837188,0.0,0.01196,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\7.MOV,SUNDAY,243,0,73,0,0.0,0.300412,0.0,0.0,0.962896,0.0,0.013374,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\8.MOV,MONDAY,243,0,68,0,0.0,0.279835,0.0,0.0,1.04294,0.0,0.015802,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\19\9.MOV,COUSIN,243,0,77,0,0.0,0.316872,0.0,0.0,0.884434,0.0,0.011792,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\0.MOV,DEAF BLIND,244,0,143,0,0.0,0.586066,0.0,0.0,0.858745,0.0,0.006047,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\1.MOV,FEBRUARY,244,0,135,0,0.0,0.553279,0.0,0.0,0.791,0.0,0.005903,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\10.MOV,YESTERDAY,244,0,95,0,0.0,0.389344,0.0,0.0,1.068514,0.0,0.011367,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\11.MOV,DON’T KNOW,244,0,116,0,0.0,0.47541,0.0,0.0,0.816011,0.0,0.007221,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\12.MOV,WEDNESDAY,244,0,101,0,0.0,0.413934,0.0,0.0,0.766056,0.0,0.007661,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\13.MOV,UNDERSTAND,244,0,92,0,0.0,0.377049,0.0,0.0,0.758337,0.0,0.008426,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\14.MOV,HARD OF HEARING,244,0,98,0,0.0,0.401639,0.0,0.0,0.757375,0.0,0.007808,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\15.MOV,NOVEMBER,244,0,108,0,0.0,0.442623,0.0,0.0,0.719666,0.0,0.006854,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\16.MOV,BLIND,244,0,123,0,0.0,0.504098,0.0,0.0,1.066554,0.0,0.008814,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\17.MOV,COLD,244,0,119,0,0.0,0.487705,0.0,0.0,0.989369,0.0,0.008384,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\18.MOV,GREEN,244,0,122,0,0.0,0.5,0.0,0.0,0.986619,0.0,0.008291,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\19.MOV,IM FINE,244,0,132,0,0.0,0.540984,0.0,0.0,0.74385,0.0,0.005766,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\2.MOV,JUNE,244,0,114,0,0.0,0.467213,0.0,0.0,0.763555,0.0,0.006757,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\20.MOV,SEVEN,244,0,129,0,0.0,0.528689,0.0,0.0,0.942406,0.0,0.007363,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\21.MOV,GOOD EVENING,244,0,158,0,0.0,0.647541,0.0,0.0,1.203632,0.0,0.007666,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\3.MOV,FATHER,244,0,133,0,0.0,0.545082,0.0,0.0,0.777056,0.0,0.005887,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\4.MOV,MOTHER,244,0,108,0,0.0,0.442623,0.0,0.0,0.71761,0.0,0.006707,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\5.MOV,UNDERSTAND,244,0,120,0,0.0,0.491803,0.0,0.0,0.808498,0.0,0.006852,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\6.MOV,SUGAR,244,0,102,0,0.0,0.418033,0.0,0.0,1.205787,0.0,0.011938,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\7.MOV,SUNDAY,244,0,94,0,0.0,0.385246,0.0,0.0,1.014171,0.0,0.010905,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\8.MOV,MONDAY,244,0,97,0,0.0,0.397541,0.0,0.0,1.163855,0.0,0.012123,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\2\9.MOV,COUSIN,244,0,97,0,0.0,0.397541,0.0,0.0,1.168234,0.0,0.012169,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\20\0.MOV,DEAF BLIND,245,0,111,0,0.0,0.453061,0.0,0.0,0.673622,0.0,0.00618,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\20\1.MOV,FEBRUARY,245,0,87,0,0.0,0.355102,0.0,0.0,0.532306,0.0,0.006337,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\20\10.MOV,YESTERDAY,245,0,53,0,0.0,0.216327,0.0,0.0,0.407907,0.0,0.007998,RIGHT,0.0,0.0,AMBIGUOUS
